"","gsm","gse","gsm_title","platform","blood.subgroup","predsex","predage","predcell.CD8T","predcell.CD4T","predcell.NK","predcell.Bcell","predcell.Mono","predcell.Gran","glint.epi.pc1","glint.epi.pc2"
"GSM3440585.1607013450.hlink.GSM3440585_6929793137_R01C01","GSM3440585","GSE121633","ERC45KI3162 genomic DNA from whole blood","hm450k","other/NOS","F",62.119,"0.006","0.213","0.119","0.089","0.075","0.499",11.15611,5.635925
"GSM3440586.1607013450.hlink.GSM3440586_6055432144_R04C02","GSM3440586","GSE121633","ERC45KI3191 genomic DNA from whole blood","hm450k","whole_blood","F",53.592,"0","0.196","0.116","0.049","0.105","0.497",-11.54864,-0.6100147
"GSM3440587.1607013450.hlink.GSM3440587_6929793167_R04C01","GSM3440587","GSE121633","ERC45KI3241 genomic DNA from whole blood","hm450k","whole_blood","F",47.911,"0.016","0.197","0.053","0.038","0.077","0.626",15.43273,-1.442114
"GSM3440588.1607013450.hlink.GSM3440588_6929806011_R02C01","GSM3440588","GSE121633","ERC45KI3242 genomic DNA from whole blood","hm450k","whole_blood","F",47.06,"0.057","0.295","0.085","0.06","0.076","0.436",3.005103,8.897563
"GSM3440589.1607013450.hlink.GSM3440589_6929793026_R06C01","GSM3440589","GSE121633","ERC45KI3251 genomic DNA from whole blood","hm450k","whole_blood","F",47.956,"0.015","0.276","0.09","0.076","0.032","0.535",-5.058023,4.00602
"GSM3440590.1607013450.hlink.GSM3440590_6929793026_R01C02","GSM3440590","GSE121633","ERC45KI3252 genomic DNA from whole blood","hm450k","whole_blood","F",47.08,"0.03","0.29","0.115","0.071","0.028","0.494",-4.046818,6.547859
"GSM3440591.1607013450.hlink.GSM3440591_6929793126_R02C01","GSM3440591","GSE121633","ERC45KI3261 genomic DNA from whole blood","hm450k","whole_blood","F",62.941,"0.106","0.267","0.112","0.074","0.051","0.397",1.836261,11.73002
"GSM3440592.1607013450.hlink.GSM3440592_6055432102_R01C02","GSM3440592","GSE121633","ERC45KI3272 genomic DNA from whole blood","hm450k","whole_blood","F",61.779,"0.014","0.205","0.063","0.011","0.106","0.58",-5.013442,2.340817
"GSM3440593.1607013450.hlink.GSM3440593_6929793103_R04C01","GSM3440593","GSE121633","ERC45KI3281 genomic DNA from whole blood","hm450k","whole_blood","F",59.574,"0.027","0.173","0.129","0.063","0.052","0.569",8.905122,-0.09261869
"GSM3440594.1607013450.hlink.GSM3440594_6929793103_R05C01","GSM3440594","GSE121633","ERC45KI3282 genomic DNA from whole blood","hm450k","whole_blood","F",60.78,"0.103","0.158","0.141","0.087","0.062","0.472",7.031328,7.705897
"GSM3440595.1607013450.hlink.GSM3440595_6929793124_R01C02","GSM3440595","GSE121633","ERC45KI3291 genomic DNA from whole blood","hm450k","whole_blood","F",62.641,"0","0.201","0.233","0.039","0.087","0.456",5.213884,4.354769
"GSM3440596.1607013450.hlink.GSM3440596_6929793124_R02C02","GSM3440596","GSE121633","ERC45KI3292 genomic DNA from whole blood","hm450k","whole_blood","F",59.946,"0","0.174","0.125","0.036","0.093","0.587",20.36985,2.646838
"GSM3440597.1607013450.hlink.GSM3440597_6055432084_R06C01","GSM3440597","GSE121633","ERC45KI3301 genomic DNA from whole blood","hm450k","whole_blood","F",54.697,"0.069","0.182","0.122","0.042","0.064","0.494",-14.76466,4.810499
"GSM3440598.1607013450.hlink.GSM3440598_6055432084_R05C01","GSM3440598","GSE121633","ERC45KI3302 genomic DNA from whole blood","hm450k","whole_blood","F",64.389,"0.16","0.1","0.215","0.032","0.055","0.415",-17.39374,10.70706
"GSM3440599.1607013450.hlink.GSM3440599_6929793141_R03C01","GSM3440599","GSE121633","ERC45KI3311 genomic DNA from whole blood","hm450k","whole_blood","F",56.399,"0.132","0.124","0.114","0.113","0.084","0.456",8.584549,4.064366
"GSM3440600.1607013450.hlink.GSM3440600_6929793137_R06C02","GSM3440600","GSE121633","ERC45KI3312 genomic DNA from whole blood","hm450k","whole_blood","F",58.344,"0.15","0.138","0.136","0.073","0.092","0.434",0.98419,8.050758
"GSM3440601.1607013450.hlink.GSM3440601_6929806054_R02C01","GSM3440601","GSE121633","ERC45KI3321 genomic DNA from whole blood","hm450k","whole_blood","F",47.704,"0.048","0.225","0.078","0.075","0.068","0.527",9.673107,0.05864874
"GSM3440602.1607013450.hlink.GSM3440602_6929806054_R03C01","GSM3440602","GSE121633","ERC45KI3322 genomic DNA from whole blood","hm450k","whole_blood","F",48.517,"0.045","0.274","0.072","0.071","0.058","0.488",6.360807,2.185142
"GSM3440603.1607013450.hlink.GSM3440603_6929742002_R05C02","GSM3440603","GSE121633","ERC45KI3331 genomic DNA from whole blood","hm450k","whole_blood","F",65.542,"0.159","0.246","0.171","0.106","0.089","0.217",-23.48108,8.475993
"GSM3440604.1607013450.hlink.GSM3440604_6929793124_R06C02","GSM3440604","GSE121633","ERC45KI3342 genomic DNA from whole blood","hm450k","whole_blood","F",48.329,"0.045","0.162","0.045","0.041","0.054","0.648",5.768423,-1.354872
"GSM3440605.1607013450.hlink.GSM3440605_6042308005_R02C02","GSM3440605","GSE121633","ERC45KI3351 genomic DNA from whole blood","hm450k","whole_blood","F",50.448,"0.1","0.12","0.054","0.099","0.058","0.598",12.99504,-12.64724
